problem_id,step_index,operation_type,eligible_operators,reason_eligible,reason_excluded
math500_410,3,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_411,0,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_413,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_413,1,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_414,0,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_416,0,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_417,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_417,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_417,2,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_418,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_418,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_418,2,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_418,3,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_418,4,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_418,5,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_419,0,EQUATION_DERIVATION,OP_TERM_SWAP,Contains verifiable math expression eligible for OP_TERM_SWAP,N/A
math500_419,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_419,2,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_419,3,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_419,4,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_419,5,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_420,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_420,1,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_421,0,EQUATION_DERIVATION,OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_421,1,EQUATION_DERIVATION,OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_421,2,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_421,3,EQUATION_DERIVATION,OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_421,4,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_421,5,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_421,6,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_421,7,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_422,0,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_422,1,EQUATION_DERIVATION,OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_422,2,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_422,3,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_422,4,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_422,5,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_423,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_423,1,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_423,2,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_423,3,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_423,4,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_423,5,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_423,6,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_423,7,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_425,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_425,1,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_425,2,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_425,3,EQUATION_DERIVATION,OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_425,4,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_425,5,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_426,0,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_426,1,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_426,2,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_426,3,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_426,4,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_426,5,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_426,6,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_426,7,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_426,8,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_427,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_427,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_427,2,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_428,0,ALGEBRAIC_SIMPLIFICATION,OP_SIGN_FLIP,Contains verifiable math expression eligible for OP_SIGN_FLIP,N/A
math500_428,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_428,2,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_429,0,ALGEBRAIC_SIMPLIFICATION,OP_SIGN_FLIP,Contains verifiable math expression eligible for OP_SIGN_FLIP,N/A
math500_429,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_429,2,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_430,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_430,1,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_FRACTION_FLIP",N/A
math500_430,2,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_432,0,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_432,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_432,2,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_432,3,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_432,4,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_432,5,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_432,6,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_432,7,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_432,8,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_433,0,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_FRACTION_FLIP",N/A
math500_433,1,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_434,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_434,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_434,2,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_434,3,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_434,4,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_434,5,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_434,6,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_435,0,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_435,1,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_435,2,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_435,3,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_435,4,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_435,5,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_436,0,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_436,1,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_FRACTION_FLIP",N/A
math500_436,2,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_436,3,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_436,4,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_436,5,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_436,6,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_437,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_437,1,EQUATION_DERIVATION,OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_437,2,EQUATION_DERIVATION,OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_437,3,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_437,4,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_437,5,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_437,6,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_437,7,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_437,8,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_438,0,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_439,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_439,1,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_440,0,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_441,0,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_441,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_TERM_SWAP",N/A
math500_441,2,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_442,0,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_443,0,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_444,0,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_444,1,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_444,2,ALGEBRAIC_SIMPLIFICATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP",N/A
math500_444,3,FINAL_ANSWER,NONE,N/A,Operation type FINAL_ANSWER does not contain deterministic numeric/algebraic target transition
math500_445,0,EQUATION_DERIVATION,OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_445,1,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_445,2,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_445,3,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_445,4,CONCEPTUAL_PROSE,NONE,N/A,Operation type CONCEPTUAL_PROSE does not contain deterministic numeric/algebraic target transition
math500_445,5,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_445,6,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
math500_445,7,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_445,8,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP|OP_FRACTION_FLIP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP, OP_FRACTION_FLIP",N/A
math500_445,9,EQUATION_DERIVATION,OP_CONSTANT_PERTURB|OP_SIGN_FLIP|OP_TERM_SWAP,"Contains verifiable math expression eligible for OP_CONSTANT_PERTURB, OP_SIGN_FLIP, OP_TERM_SWAP",N/A
